,Quantity,Signal 1,Signal 2,DTW,Delta Ptot,Delta Tdiv,Delta nbar,Signal 1 D,Signal 1 N,Signal 1 Ne,Signal 1 Ptot,Signal 1 Tdiv,Signal 1 nbar,Signal 2 D,Signal 2 N,Signal 2 Ne,Signal 2 Ptot,Signal 2 Tdiv,Signal 2 nbar
924,jsat,32235 (3.49-3.87),32239 (3.90-4.20),2112.3321228027344,5.28,1.99,0.11,25.5696,0.0,0.962967,13.67,20.66,8.0,9.47201,0.0,0.122662,8.39,18.67,8.11
889,jsat,32234 (5.10-5.55),32235 (3.49-3.87),2124.5421142578125,1.1,12.9,0.82,25.5233,0.0,0.0506868,12.57,7.76,8.82,25.5696,0.0,0.962967,13.67,20.66,8.0
861,jsat,32234 (4.69-4.94),32235 (3.49-3.87),2136.7521362304688,1.28,15.38,1.79,25.5276,0.0,0.0676609,12.39,5.28,9.79,25.5696,0.0,0.962967,13.67,20.66,8.0
1090,jsat,32238 (4.63-5.06),32239 (3.20-3.40),2319.902389526367,0.06,2.7,0.03,9.47207,0.0,0.177642,8.51,19.76,7.99,9.47453,0.0,0.0793621,8.45,22.46,7.96
1015,jsat,32235 (6.49-6.84),32239 (3.20-3.40),2515.2625122070312,5.44,0.34,0.67,25.5133,0.0,0.274347,13.89,22.12,7.29,9.47453,0.0,0.0793621,8.45,22.46,7.96
754,jsat,32228 (6.20-6.48),32239 (3.20-3.40),2564.1029205322266,3.07,0.67,0.0,25.7023,12.8457,,11.52,21.79,7.96,9.47453,0.0,0.0793621,8.45,22.46,7.96
1036,jsat,32237 (2.37-2.98),32239 (3.20-3.40),2588.5226440429688,0.02,1.7,0.16,9.48679,0.0,0.0285357,8.47,24.16,7.8,9.47453,0.0,0.0793621,8.45,22.46,7.96
688,jsat,32228 (4.42-4.72),32239 (3.20-3.40),2600.732666015625,3.49,0.97,0.01,25.7448,7.0675,,11.94,23.43,7.97,9.47453,0.0,0.0793621,8.45,22.46,7.96
1122,jsat,32238 (6.40-6.80),32239 (3.20-3.40),2625.152633666992,0.03,1.52,0.03,9.4666,0.0,0.0482738,8.48,20.94,7.93,9.47453,0.0,0.0793621,8.45,22.46,7.96
900,jsat,32234 (5.10-5.55),32239 (3.20-3.40),2661.782684326172,4.12,14.7,0.86,25.5233,0.0,0.0506868,12.57,7.76,8.82,9.47453,0.0,0.0793621,8.45,22.46,7.96
872,jsat,32234 (4.69-4.94),32239 (3.20-3.40),2673.992691040039,3.94,17.18,1.83,25.5276,0.0,0.0676609,12.39,5.28,9.79,9.47453,0.0,0.0793621,8.45,22.46,7.96
992,jsat,32235 (6.07-6.42),32239 (3.20-3.40),2686.2027282714844,5.04,3.12,0.35,25.5268,0.0,0.862729,13.49,19.34,7.61,9.47453,0.0,0.0793621,8.45,22.46,7.96
1057,jsat,32237 (3.74-4.01),32239 (3.20-3.40),2783.882781982422,0.13,9.98,1.13,9.4875,0.0,0.0881912,8.58,12.48,9.09,9.47453,0.0,0.0793621,8.45,22.46,7.96
969,jsat,32235 (5.55-5.98),32239 (3.20-3.40),2796.092819213867,5.21,2.57,0.48,25.5361,0.0,0.926972,13.66,19.89,7.48,9.47453,0.0,0.0793621,8.45,22.46,7.96
844,jsat,32234 (3.50-3.70),32239 (3.20-3.40),2857.1428985595703,4.89,3.72,0.83,25.546,0.0,2.14927,13.34,18.74,8.79,9.47453,0.0,0.0793621,8.45,22.46,7.96
1074,jsat,32238 (2.46-2.72),32239 (3.20-3.40),2857.1428985595703,0.09,5.41,0.47,9.47367,0.0,0.0287791,8.54,27.87,7.49,9.47453,0.0,0.0793621,8.45,22.46,7.96
653,jsat,32228 (3.72-4.00),32238 (5.72-6.08),2967.033157348633,3.53,8.13,0.25,25.7514,4.76522,,11.99,24.65,7.91,9.46889,0.0,0.0927535,8.46,16.52,8.16
1138,jsat,32239 (3.20-3.40),32238 (3.58-3.84),3284.4935607910156,0.04,0.31,0.12,9.47453,0.0,0.0793621,8.45,22.46,7.96,9.47125,0.0,0.0842352,8.49,22.15,7.84
951,jsat,32235 (4.03-5.00),32239 (2.11-2.47),3382.1727294921875,5.15,10.23,0.16,25.5597,0.0,0.934225,13.68,20.18,7.49,9.47128,0.0,0.0275171,8.53,30.41,7.33
743,jsat,32228 (6.20-6.48),32235 (3.49-3.87),3443.223861694336,2.15,1.13,0.04,25.7023,12.8457,,11.52,21.79,7.96,25.5696,0.0,0.962967,13.67,20.66,8.0
1186,jsat,32238 (3.58-3.84),32239 (2.11-2.47),3626.3729858398438,0.04,8.26,0.51,9.47125,0.0,0.0842352,8.49,22.15,7.84,9.47128,0.0,0.0275171,8.53,30.41,7.33
759,jsat,32228 (6.20-6.48),32239 (2.11-2.47),3675.2130126953125,2.99,8.62,0.63,25.7023,12.8457,,11.52,21.79,7.96,9.47128,0.0,0.0275171,8.53,30.41,7.33
644,jsat,32228 (3.72-4.00),32235 (3.49-3.87),3760.6838989257812,1.68,3.99,0.09,25.7514,4.76522,,11.99,24.65,7.91,25.5696,0.0,0.962967,13.67,20.66,8.0
752,jsat,32228 (6.20-6.48),32238 (5.72-6.08),4090.3543701171875,3.06,5.27,0.2,25.7023,12.8457,,11.52,21.79,7.96,9.46889,0.0,0.0927535,8.46,16.52,8.16
927,jsat,32235 (3.49-3.87),32238 (3.58-3.84),4151.404556274414,5.18,1.49,0.16,25.5696,0.0,0.962967,13.67,20.66,8.0,9.47125,0.0,0.0842352,8.49,22.15,7.84
946,jsat,32235 (4.03-5.00),32239 (3.20-3.40),4407.814559936523,5.23,2.28,0.47,25.5597,0.0,0.934225,13.68,20.18,7.49,9.47453,0.0,0.0793621,8.45,22.46,7.96
655,jsat,32228 (3.72-4.00),32239 (3.20-3.40),4468.864639282227,3.54,2.19,0.05,25.7514,4.76522,,11.99,24.65,7.91,9.47453,0.0,0.0793621,8.45,22.46,7.96
751,jsat,32228 (6.20-6.48),32238 (4.63-5.06),4835.16520690918,3.01,2.03,0.03,25.7023,12.8457,,11.52,21.79,7.96,9.47207,0.0,0.177642,8.51,19.76,7.99
747,jsat,32228 (6.20-6.48),32235 (6.49-6.84),5054.945373535156,2.37,0.33,0.67,25.7023,12.8457,,11.52,21.79,7.96,25.5133,0.0,0.274347,13.89,22.12,7.29
756,jsat,32228 (6.20-6.48),32239 (4.56-4.95),5054.945404052734,3.02,6.89,0.43,25.7023,12.8457,,11.52,21.79,7.96,9.47235,0.0,0.10587,8.5,14.9,8.39
748,jsat,32228 (6.20-6.48),32237 (2.37-2.98),5177.0455322265625,3.05,2.37,0.16,25.7023,12.8457,,11.52,21.79,7.96,9.48679,0.0,0.0285357,8.47,24.16,7.8
741,jsat,32228 (6.20-6.48),32234 (4.69-4.94),5189.255523681641,0.87,16.51,1.83,25.7023,12.8457,,11.52,21.79,7.96,25.5276,0.0,0.0676609,12.39,5.28,9.79
742,jsat,32228 (6.20-6.48),32234 (5.10-5.55),5201.465545654297,1.05,14.03,0.86,25.7023,12.8457,,11.52,21.79,7.96,25.5233,0.0,0.0506868,12.57,7.76,8.82
753,jsat,32228 (6.20-6.48),32238 (6.40-6.80),5213.675567626953,3.04,0.85,0.03,25.7023,12.8457,,11.52,21.79,7.96,9.4666,0.0,0.0482738,8.48,20.94,7.93
755,jsat,32228 (6.20-6.48),32239 (3.90-4.20),5213.675582885742,3.13,3.12,0.15,25.7023,12.8457,,11.52,21.79,7.96,9.47201,0.0,0.122662,8.39,18.67,8.11
746,jsat,32228 (6.20-6.48),32235 (6.07-6.42),5274.725616455078,1.97,2.45,0.35,25.7023,12.8457,,11.52,21.79,7.96,25.5268,0.0,0.862729,13.49,19.34,7.61
757,jsat,32228 (6.20-6.48),32239 (5.80-6.10),5347.985641479492,2.77,10.92,1.06,25.7023,12.8457,,11.52,21.79,7.96,9.46983,0.0,0.0811663,8.75,10.87,9.02
725,jsat,32228 (5.22-5.50),32238 (3.58-3.84),5372.405700683594,3.32,0.91,0.19,25.7248,9.63407,,11.81,21.24,8.03,9.47125,0.0,0.0842352,8.49,22.15,7.84
745,jsat,32228 (6.20-6.48),32235 (5.55-5.98),5384.615707397461,2.14,1.9,0.48,25.7023,12.8457,,11.52,21.79,7.96,25.5361,0.0,0.926972,13.66,19.89,7.48
749,jsat,32228 (6.20-6.48),32237 (3.74-4.01),5396.82568359375,2.94,9.31,1.13,25.7023,12.8457,,11.52,21.79,7.96,9.4875,0.0,0.0881912,8.58,12.48,9.09
740,jsat,32228 (6.20-6.48),32234 (3.50-3.70),5445.665786743164,1.82,3.05,0.83,25.7023,12.8457,,11.52,21.79,7.96,25.546,0.0,2.14927,13.34,18.74,8.79
750,jsat,32228 (6.20-6.48),32238 (2.46-2.72),5470.0858154296875,2.98,6.08,0.47,25.7023,12.8457,,11.52,21.79,7.96,9.47367,0.0,0.0287791,8.54,27.87,7.49
944,jsat,32235 (4.03-5.00),32238 (5.72-6.08),5641.0257568359375,5.22,3.66,0.67,25.5597,0.0,0.934225,13.68,20.18,7.49,9.46889,0.0,0.0927535,8.46,16.52,8.16
1162,jsat,32239 (4.56-4.95),32238 (3.58-3.84),5763.126083374023,0.01,7.25,0.55,9.47235,0.0,0.10587,8.5,14.9,8.39,9.47125,0.0,0.0842352,8.49,22.15,7.84
1019,jsat,32235 (6.49-6.84),32238 (3.58-3.84),5787.546081542969,5.4,0.03,0.55,25.5133,0.0,0.274347,13.89,22.12,7.29,9.47125,0.0,0.0842352,8.49,22.15,7.84
1040,jsat,32237 (2.37-2.98),32238 (3.58-3.84),5885.226211547852,0.02,2.01,0.04,9.48679,0.0,0.0285357,8.47,24.16,7.8,9.47125,0.0,0.0842352,8.49,22.15,7.84
1150,jsat,32239 (3.90-4.20),32238 (3.58-3.84),5897.43620300293,0.1,3.48,0.27,9.47201,0.0,0.122662,8.39,18.67,8.11,9.47125,0.0,0.0842352,8.49,22.15,7.84
692,jsat,32228 (4.42-4.72),32238 (3.58-3.84),5897.436248779297,3.45,1.28,0.13,25.7448,7.0675,,11.94,23.43,7.97,9.47125,0.0,0.0842352,8.49,22.15,7.84
876,jsat,32234 (4.69-4.94),32238 (3.58-3.84),5921.856216430664,3.9,16.87,1.95,25.5276,0.0,0.0676609,12.39,5.28,9.79,9.47125,0.0,0.0842352,8.49,22.15,7.84
904,jsat,32234 (5.10-5.55),32238 (3.58-3.84),5934.066223144531,4.08,14.39,0.98,25.5233,0.0,0.0506868,12.57,7.76,8.82,9.47125,0.0,0.0842352,8.49,22.15,7.84
265,jsat,30506 (4.93-5.03),32238 (5.72-6.08),5970.695983886719,9.31,20.32,5.72,38.2955,21.215,,17.77,-3.8,13.88,9.46889,0.0,0.0927535,8.46,16.52,8.16
996,jsat,32235 (6.07-6.42),32238 (3.58-3.84),5982.906295776367,5.0,2.81,0.23,25.5268,0.0,0.862729,13.49,19.34,7.61,9.47125,0.0,0.0842352,8.49,22.15,7.84
1174,jsat,32239 (5.80-6.10),32238 (3.58-3.84),6031.746307373047,0.26,11.28,1.18,9.46983,0.0,0.0811663,8.75,10.87,9.02,9.47125,0.0,0.0842352,8.49,22.15,7.84
1061,jsat,32237 (3.74-4.01),32238 (3.58-3.84),6080.586349487305,0.09,9.67,1.25,9.4875,0.0,0.0881912,8.58,12.48,9.09,9.47125,0.0,0.0842352,8.49,22.15,7.84
973,jsat,32235 (5.55-5.98),32238 (3.58-3.84),6092.79638671875,5.17,2.26,0.36,25.5361,0.0,0.926972,13.66,19.89,7.48,9.47125,0.0,0.0842352,8.49,22.15,7.84
711,jsat,32228 (5.22-5.50),32235 (4.03-5.00),6141.636291503906,1.87,1.06,0.54,25.7248,9.63407,,11.81,21.24,8.03,25.5597,0.0,0.934225,13.68,20.18,7.49
848,jsat,32234 (3.50-3.70),32238 (3.58-3.84),6153.846466064453,4.85,3.41,0.95,25.546,0.0,2.14927,13.34,18.74,8.79,9.47125,0.0,0.0842352,8.49,22.15,7.84
943,jsat,32235 (4.03-5.00),32238 (4.63-5.06),6678.876861572266,5.17,0.42,0.5,25.5597,0.0,0.934225,13.68,20.18,7.49,9.47207,0.0,0.177642,8.51,19.76,7.99
948,jsat,32235 (4.03-5.00),32239 (4.56-4.95),6727.716873168945,5.18,5.28,0.9,25.5597,0.0,0.934225,13.68,20.18,7.49,9.47235,0.0,0.10587,8.5,14.9,8.39
678,jsat,32228 (4.42-4.72),32235 (4.03-5.00),6764.346954345703,1.74,3.25,0.48,25.7448,7.0675,,11.94,23.43,7.97,25.5597,0.0,0.934225,13.68,20.18,7.49
940,jsat,32235 (4.03-5.00),32237 (2.37-2.98),6800.976974487305,5.21,3.98,0.31,25.5597,0.0,0.934225,13.68,20.18,7.49,9.48679,0.0,0.0285357,8.47,24.16,7.8
949,jsat,32235 (4.03-5.00),32239 (5.80-6.10),6849.816970825195,4.93,9.31,1.53,25.5597,0.0,0.934225,13.68,20.18,7.49,9.46983,0.0,0.0811663,8.75,10.87,9.02
941,jsat,32235 (4.03-5.00),32237 (3.74-4.01),6849.816986083984,5.1,7.7,1.6,25.5597,0.0,0.934225,13.68,20.18,7.49,9.4875,0.0,0.0881912,8.58,12.48,9.09
945,jsat,32235 (4.03-5.00),32238 (6.40-6.80),6886.447036743164,5.2,0.76,0.44,25.5597,0.0,0.934225,13.68,20.18,7.49,9.4666,0.0,0.0482738,8.48,20.94,7.93
834,jsat,32234 (3.50-3.70),32235 (4.03-5.00),6910.8670654296875,0.34,1.44,1.3,25.546,0.0,2.14927,13.34,18.74,8.79,25.5597,0.0,0.934225,13.68,20.18,7.49
942,jsat,32235 (4.03-5.00),32238 (2.46-2.72),6923.077102661133,5.14,7.69,0.0,25.5597,0.0,0.934225,13.68,20.18,7.49,9.47367,0.0,0.0287791,8.54,27.87,7.49
249,jsat,30506 (4.93-5.03),32228 (5.22-5.50),6984.126525878906,5.96,25.04,5.85,38.2955,21.215,,17.77,-3.8,13.88,25.7248,9.63407,,11.81,21.24,8.03
947,jsat,32235 (4.03-5.00),32239 (3.90-4.20),7032.967178344727,5.29,1.51,0.62,25.5597,0.0,0.934225,13.68,20.18,7.49,9.47201,0.0,0.122662,8.39,18.67,8.11
890,jsat,32234 (5.10-5.55),32235 (4.03-5.00),7045.177185058594,1.11,12.42,1.33,25.5233,0.0,0.0506868,12.57,7.76,8.82,25.5597,0.0,0.934225,13.68,20.18,7.49
862,jsat,32234 (4.69-4.94),32235 (4.03-5.00),7057.38720703125,1.29,14.9,2.3,25.5276,0.0,0.0676609,12.39,5.28,9.79,25.5597,0.0,0.934225,13.68,20.18,7.49
928,jsat,32235 (3.49-3.87),32239 (2.11-2.47),7362.63688659668,5.14,9.75,0.67,25.5696,0.0,0.962967,13.67,20.66,8.0,9.47128,0.0,0.0275171,8.53,30.41,7.33
659,jsat,32228 (3.72-4.00),32238 (3.58-3.84),7765.568267822266,3.5,2.5,0.07,25.7514,4.76522,,11.99,24.65,7.91,9.47125,0.0,0.0842352,8.49,22.15,7.84
256,jsat,30506 (4.93-5.03),32235 (3.49-3.87),8400.488204956055,4.1,24.46,5.88,38.2955,21.215,,17.77,-3.8,13.88,25.5696,0.0,0.962967,13.67,20.66,8.0
288,jsat,32201 (2.55-2.77),32225 (5.52-5.95),8412.697265625,2.38,4.31,0.31,9.59389,0.0,,7.05,29.71,7.32,9.65691,3.46728,,9.43,25.4,7.63
517,jsat,32225 (2.70-3.00),34165 (2.00-2.33),8449.330078125,,0.0,1.05,9.48025,3.49116,,6.84,17.97,7.55,18.8512,0.0243271,0.0,,17.97,6.5
645,jsat,32228 (3.72-4.00),32235 (4.03-5.00),8583.638916015625,1.69,4.47,0.42,25.7514,4.76522,,11.99,24.65,7.91,25.5597,0.0,0.934225,13.68,20.18,7.49
30,jsat,28767 (2.00-2.50),32238 (4.63-5.06),8644.688766479492,4.47,3.88,2.09,1.34941,0.0,,4.04,15.88,5.9,9.47207,0.0,0.177642,8.51,19.76,7.99
1110,jsat,32238 (5.72-6.08),32239 (2.11-2.47),8693.528076171875,0.07,13.89,0.83,9.46889,0.0,0.0927535,8.46,16.52,8.16,9.47128,0.0,0.0275171,8.53,30.41,7.33
260,jsat,30506 (4.93-5.03),32235 (6.49-6.84),8693.528259277344,3.88,25.92,6.59,38.2955,21.215,,17.77,-3.8,13.88,25.5133,0.0,0.274347,13.89,22.12,7.29
35,jsat,28767 (2.00-2.50),32239 (4.56-4.95),8693.528778076172,4.46,0.98,2.49,1.34941,0.0,,4.04,15.88,5.9,9.47235,0.0,0.10587,8.5,14.9,8.39
36,jsat,28767 (2.00-2.50),32239 (5.80-6.10),8742.36882019043,4.71,5.01,3.12,1.34941,0.0,,4.04,15.88,5.9,9.46983,0.0,0.0811663,8.75,10.87,9.02
28,jsat,28767 (2.00-2.50),32237 (3.74-4.01),8791.208877563477,4.54,3.4,3.19,1.34941,0.0,,4.04,15.88,5.9,9.4875,0.0,0.0881912,8.58,12.48,9.09
32,jsat,28767 (2.00-2.50),32238 (6.40-6.80),8876.678970336914,4.44,5.06,2.03,1.34941,0.0,,4.04,15.88,5.9,9.4666,0.0,0.0482738,8.48,20.94,7.93
21,jsat,28767 (2.00-2.50),32234 (5.10-5.55),9010.98908996582,8.53,8.12,2.92,1.34941,0.0,,4.04,15.88,5.9,25.5233,0.0,0.0506868,12.57,7.76,8.82
263,jsat,30506 (4.93-5.03),32238 (2.46-2.72),9084.24870300293,9.23,31.67,6.39,38.2955,21.215,,17.77,-3.8,13.88,9.47367,0.0,0.0287791,8.54,27.87,7.49
248,jsat,30506 (4.93-5.03),32228 (4.42-4.72),9120.878799438477,5.83,27.23,5.91,38.2955,21.215,,17.77,-3.8,13.88,25.7448,7.0675,,11.94,23.43,7.97
268,jsat,30506 (4.93-5.03),32239 (3.90-4.20),9536.019149780273,9.38,22.47,5.77,38.2955,21.215,,17.77,-3.8,13.88,9.47201,0.0,0.122662,8.39,18.67,8.11
726,jsat,32228 (5.22-5.50),32239 (2.11-2.47),9682.539093017578,3.28,9.17,0.7,25.7248,9.63407,,11.81,21.24,8.03,9.47128,0.0,0.0275171,8.53,30.41,7.33
1094,jsat,32238 (4.63-5.06),32239 (2.11-2.47),10671.550201416016,0.02,10.65,0.66,9.47207,0.0,0.177642,8.51,19.76,7.99,9.47128,0.0,0.0275171,8.53,30.41,7.33
974,jsat,32235 (5.55-5.98),32239 (2.11-2.47),10854.700286865234,5.13,10.52,0.15,25.5361,0.0,0.926972,13.66,19.89,7.48,9.47128,0.0,0.0275171,8.53,30.41,7.33
27,jsat,28767 (2.00-2.50),32237 (2.37-2.98),10940.1708984375,4.43,8.28,1.9,1.34941,0.0,,4.04,15.88,5.9,9.48679,0.0,0.0285357,8.47,24.16,7.8
1020,jsat,32235 (6.49-6.84),32239 (2.11-2.47),10952.380401611328,5.36,8.29,0.04,25.5133,0.0,0.274347,13.89,22.12,7.29,9.47128,0.0,0.0275171,8.53,30.41,7.33
1041,jsat,32237 (2.37-2.98),32239 (2.11-2.47),10976.80044555664,0.06,6.25,0.47,9.48679,0.0,0.0285357,8.47,24.16,7.8,9.47128,0.0,0.0275171,8.53,30.41,7.33
1062,jsat,32237 (3.74-4.01),32239 (2.11-2.47),11001.220474243164,0.05,17.93,1.76,9.4875,0.0,0.0881912,8.58,12.48,9.09,9.47128,0.0,0.0275171,8.53,30.41,7.33
849,jsat,32234 (3.50-3.70),32239 (2.11-2.47),11025.640487670898,4.81,11.67,1.46,25.546,0.0,2.14927,13.34,18.74,8.79,9.47128,0.0,0.0275171,8.53,30.41,7.33
693,jsat,32228 (4.42-4.72),32239 (2.11-2.47),11086.690551757812,3.41,6.98,0.64,25.7448,7.0675,,11.94,23.43,7.97,9.47128,0.0,0.0275171,8.53,30.41,7.33
1126,jsat,32238 (6.40-6.80),32239 (2.11-2.47),11086.690567016602,0.05,9.47,0.6,9.4666,0.0,0.0482738,8.48,20.94,7.93,9.47128,0.0,0.0275171,8.53,30.41,7.33
247,jsat,30506 (4.93-5.03),32228 (3.72-4.00),11086.690841674805,5.78,28.45,5.97,38.2955,21.215,,17.77,-3.8,13.88,25.7514,4.76522,,11.99,24.65,7.91
1078,jsat,32238 (2.46-2.72),32239 (2.11-2.47),11098.90054321289,0.01,2.54,0.16,9.47367,0.0,0.0287791,8.54,27.87,7.49,9.47128,0.0,0.0275171,8.53,30.41,7.33
20,jsat,28767 (2.00-2.50),32234 (4.69-4.94),11147.741104125977,8.35,10.6,3.89,1.34941,0.0,,4.04,15.88,5.9,25.5276,0.0,0.0676609,12.39,5.28,9.79
997,jsat,32235 (6.07-6.42),32239 (2.11-2.47),11196.580673217773,4.96,11.07,0.28,25.5268,0.0,0.862729,13.49,19.34,7.61,9.47128,0.0,0.0275171,8.53,30.41,7.33
905,jsat,32234 (5.10-5.55),32239 (2.11-2.47),11367.520812988281,4.04,22.65,1.49,25.5233,0.0,0.0506868,12.57,7.76,8.82,9.47128,0.0,0.0275171,8.53,30.41,7.33
877,jsat,32234 (4.69-4.94),32239 (2.11-2.47),11379.730834960938,3.86,25.13,2.46,25.5276,0.0,0.0676609,12.39,5.28,9.79,9.47128,0.0,0.0275171,8.53,30.41,7.33
33,jsat,28767 (2.00-2.50),32239 (3.20-3.40),11599.51171875,4.41,6.58,2.06,1.34941,0.0,,4.04,15.88,5.9,9.47453,0.0,0.0793621,8.45,22.46,7.96
250,jsat,30506 (4.93-5.03),32228 (6.20-6.48),12185.592346191406,6.25,25.59,5.92,38.2955,21.215,,17.77,-3.8,13.88,25.7023,12.8457,,11.52,21.79,7.96
24,jsat,28767 (2.00-2.50),32235 (5.55-5.98),12881.562698364258,9.62,4.01,1.58,1.34941,0.0,,4.04,15.88,5.9,25.5361,0.0,0.926972,13.66,19.89,7.48
660,jsat,32228 (3.72-4.00),32239 (2.11-2.47),12905.982513427734,3.46,5.76,0.58,25.7514,4.76522,,11.99,24.65,7.91,9.47128,0.0,0.0275171,8.53,30.41,7.33
19,jsat,28767 (2.00-2.50),32234 (3.50-3.70),12967.032791137695,9.3,2.86,2.89,1.34941,0.0,,4.04,15.88,5.9,25.546,0.0,2.14927,13.34,18.74,8.79
25,jsat,28767 (2.00-2.50),32235 (6.07-6.42),13113.552947998047,9.45,3.46,1.71,1.34941,0.0,,4.04,15.88,5.9,25.5268,0.0,0.862729,13.49,19.34,7.61
22,jsat,28767 (2.00-2.50),32235 (3.49-3.87),13260.072952270508,9.63,4.78,2.1,1.34941,0.0,,4.04,15.88,5.9,25.5696,0.0,0.962967,13.67,20.66,8.0
1241,jsat,34188 (4.28-4.45),34189 (5.25-5.50),13565.322265625,0.35,4.44,0.93,18.8255,4.51156,0.0,15.27,15.11,8.43,18.8304,10.1737,0.0,14.92,19.55,7.5
31,jsat,28767 (2.00-2.50),32238 (5.72-6.08),13931.623596191406,4.42,0.64,2.26,1.34941,0.0,,4.04,15.88,5.9,9.46889,0.0,0.0927535,8.46,16.52,8.16
370,jsat,32201 (3.66-3.93),32225 (4.52-4.95),14688.64453125,2.38,1.43,0.1,19.098,0.0,,7.05,19.94,7.7,19.1233,3.4687,,9.43,21.37,7.8
272,jsat,30506 (4.93-5.03),32239 (2.11-2.47),14810.744522094727,9.24,34.21,6.55,38.2955,21.215,,17.77,-3.8,13.88,9.47128,0.0,0.0275171,8.53,30.41,7.33
37,jsat,28767 (2.00-2.50),32238 (3.58-3.84),14896.215286254883,4.45,6.27,1.94,1.34941,0.0,,4.04,15.88,5.9,9.47125,0.0,0.0842352,8.49,22.15,7.84
29,jsat,28767 (2.00-2.50),32238 (2.46-2.72),15115.99479675293,4.5,11.99,1.59,1.34941,0.0,,4.04,15.88,5.9,9.47367,0.0,0.0287791,8.54,27.87,7.49
26,jsat,28767 (2.00-2.50),32235 (6.49-6.84),15115.994812011719,9.85,6.24,1.39,1.34941,0.0,,4.04,15.88,5.9,25.5133,0.0,0.274347,13.89,22.12,7.29
34,jsat,28767 (2.00-2.50),32239 (3.90-4.20),15372.405075073242,4.35,2.79,2.21,1.34941,0.0,,4.04,15.88,5.9,9.47201,0.0,0.122662,8.39,18.67,8.11
23,jsat,28767 (2.00-2.50),32235 (4.03-5.00),15616.605850219727,9.64,4.3,1.59,1.34941,0.0,,4.04,15.88,5.9,25.5597,0.0,0.934225,13.68,20.18,7.49
285,jsat,32201 (2.55-2.77),32225 (2.70-3.00),15702.072265625,0.21,11.74,0.23,9.59389,0.0,,7.05,29.71,7.32,9.48025,3.49116,,6.84,17.97,7.55
16,jsat,28767 (2.00-2.50),32228 (6.20-6.48),16312.576599121094,7.48,5.91,2.06,1.34941,0.0,,4.04,15.88,5.9,25.7023,12.8457,,11.52,21.79,7.96
38,jsat,28767 (2.00-2.50),32239 (2.11-2.47),17008.54737854004,4.49,14.53,1.43,1.34941,0.0,,4.04,15.88,5.9,9.47128,0.0,0.0275171,8.53,30.41,7.33
14,jsat,28767 (2.00-2.50),32228 (4.42-4.72),17252.746841430664,7.9,7.55,2.07,1.34941,0.0,,4.04,15.88,5.9,25.7448,7.0675,,11.94,23.43,7.97
315,jsat,32201 (2.55-2.77),34165 (2.00-2.33),17851.044921875,,11.74,0.82,9.59389,0.0,,7.05,29.71,7.32,18.8512,0.0243271,0.0,,17.97,6.5
411,jsat,32201 (4.55-4.81),32225 (4.52-4.95),17887.66015625,0.22,3.98,0.06,19.1003,0.0,,9.65,25.35,7.74,19.1233,3.4687,,9.43,21.37,7.8
80,jsat,28767 (5.90-6.31),32238 (4.63-5.06),18693.528732299805,4.23,7.78,2.86,2.15433,0.0,,4.28,11.98,5.13,9.47207,0.0,0.177642,8.51,19.76,7.99
85,jsat,28767 (5.90-6.31),32239 (4.56-4.95),18852.258819580078,4.22,2.92,3.26,2.15433,0.0,,4.28,11.98,5.13,9.47235,0.0,0.10587,8.5,14.9,8.39
86,jsat,28767 (5.90-6.31),32239 (5.80-6.10),19035.408981323242,4.47,1.11,3.89,2.15433,0.0,,4.28,11.98,5.13,9.46983,0.0,0.0811663,8.75,10.87,9.02
78,jsat,28767 (5.90-6.31),32237 (3.74-4.01),19120.87908935547,4.3,0.5,3.96,2.15433,0.0,,4.28,11.98,5.13,9.4875,0.0,0.0881912,8.58,12.48,9.09
77,jsat,28767 (5.90-6.31),32237 (2.37-2.98),19194.13916015625,4.19,12.18,2.67,2.15433,0.0,,4.28,11.98,5.13,9.48679,0.0,0.0285357,8.47,24.16,7.8
82,jsat,28767 (5.90-6.31),32238 (6.40-6.80),19206.349182128906,4.2,8.96,2.8,2.15433,0.0,,4.28,11.98,5.13,9.4666,0.0,0.0482738,8.48,20.94,7.93
71,jsat,28767 (5.90-6.31),32234 (5.10-5.55),19389.49934387207,8.29,4.22,3.69,2.15433,0.0,,4.28,11.98,5.13,25.5233,0.0,0.0506868,12.57,7.76,8.82
70,jsat,28767 (5.90-6.31),32234 (4.69-4.94),19401.709365844727,8.11,6.7,4.66,2.15433,0.0,,4.28,11.98,5.13,25.5276,0.0,0.0676609,12.39,5.28,9.79
628,jsat,32225 (5.52-5.95),34165 (2.00-2.33),19682.54296875,,7.43,1.13,9.65691,3.46728,,9.43,25.4,7.63,18.8512,0.0243271,0.0,,17.97,6.5
83,jsat,28767 (5.90-6.31),32239 (3.20-3.40),20415.140380859375,4.17,10.48,2.83,2.15433,0.0,,4.28,11.98,5.13,9.47453,0.0,0.0793621,8.45,22.46,7.96
1226,jsat,34165 (3.52-3.70),34189 (6.25-6.50),21587.3017578125,,15.28,,18.8646,13.2777,0.0,,3.77,,18.8269,13.0138,0.0,14.91,19.05,7.2
87,jsat,28767 (5.90-6.31),32238 (3.58-3.84),21611.721878051758,4.21,10.17,2.71,2.15433,0.0,,4.28,11.98,5.13,9.47125,0.0,0.0842352,8.49,22.15,7.84
