,Quantity,Signal 1,Signal 2,DTW,Delta Ptot,Delta Tdiv,Delta nbar,Signal 1 D,Signal 1 N,Signal 1 Ne,Signal 1 Ptot,Signal 1 Tdiv,Signal 1 nbar,Signal 2 D,Signal 2 N,Signal 2 Ne,Signal 2 Ptot,Signal 2 Tdiv,Signal 2 nbar
47,jsat,28767 (2.00-2.50),32932 (6.35-6.50),9.223372036854776e+18,10.78,7.46,2.63,1.34941,0.0,,4.04,15.88,5.9,18.5579,0.292389,0.0,14.82,23.34,8.53
308,jsat,30506 (4.93-5.03),32234 (3.50-3.70),9.223372036854776e+18,4.43,22.54,5.09,38.2955,21.215,,17.77,-3.8,13.88,25.546,0.0,2.14927,13.34,18.74,8.79
1613,jsat,32239 (5.80-6.10),33228 (4.48-4.72),9.223372036854776e+18,2.41,6.4,3.73,9.46983,0.0,0.0811663,8.75,10.87,9.02,9.62286,10.6663,0.0,6.34,4.47,5.29
309,jsat,30506 (4.93-5.03),32234 (4.69-4.94),9.223372036854776e+18,5.38,9.08,4.09,38.2955,21.215,,17.77,-3.8,13.88,25.5276,0.0,0.0676609,12.39,5.28,9.79
1609,jsat,32239 (5.80-6.10),34189 (2.87-3.20),9.223372036854776e+18,7.05,13.53,1.65,9.46983,0.0,0.0811663,8.75,10.87,9.02,18.8352,5.00709,0.0,15.8,24.4,7.37
1608,jsat,32239 (5.80-6.10),34188 (4.90-5.06),9.223372036854776e+18,6.02,1.53,0.69,9.46983,0.0,0.0811663,8.75,10.87,9.02,18.8245,6.73915,0.0,14.77,9.34,8.33
310,jsat,30506 (4.93-5.03),32234 (5.10-5.55),9.223372036854776e+18,5.2,11.56,5.06,38.2955,21.215,,17.77,-3.8,13.88,25.5233,0.0,0.0506868,12.57,7.76,8.82
1606,jsat,32239 (5.80-6.10),34188 (4.04-4.20),9.223372036854776e+18,6.25,2.07,0.66,9.46983,0.0,0.0811663,8.75,10.87,9.02,18.8332,4.51371,0.0,15.0,12.94,8.36
312,jsat,30506 (4.93-5.03),32235 (4.03-5.00),9.223372036854776e+18,4.09,23.98,6.39,38.2955,21.215,,17.77,-3.8,13.88,25.5597,0.0,0.934225,13.68,20.18,7.49
313,jsat,30506 (4.93-5.03),32235 (5.55-5.98),9.223372036854776e+18,4.11,23.69,6.4,38.2955,21.215,,17.77,-3.8,13.88,25.5361,0.0,0.926972,13.66,19.89,7.48
1600,jsat,32239 (5.80-6.10),32932 (5.50-5.91),9.223372036854776e+18,5.27,6.81,0.14,9.46983,0.0,0.0811663,8.75,10.87,9.02,18.5736,19.4131,0.0,14.02,4.06,8.88
1598,jsat,32239 (5.80-6.10),32932 (2.51-2.91),9.223372036854776e+18,5.96,27.39,1.39,9.46983,0.0,0.0811663,8.75,10.87,9.02,18.6118,0.02595,0.0,14.71,38.26,7.63
1614,jsat,32239 (5.80-6.10),32930 (2.64-2.85),9.223372036854776e+18,3.87,19.88,1.39,9.46983,0.0,0.0811663,8.75,10.87,9.02,18.8147,0.0237066,0.0,12.62,30.75,7.63
54,jsat,28767 (2.00-2.50),34188 (4.90-5.06),9.223372036854776e+18,10.73,6.54,2.43,1.34941,0.0,,4.04,15.88,5.9,18.8245,6.73915,0.0,14.77,9.34,8.33
299,jsat,30506 (4.93-5.03),32225 (3.52-3.70),9.223372036854776e+18,10.81,19.93,6.13,38.2955,21.215,,17.77,-3.8,13.88,19.1133,3.47633,,6.96,16.13,7.75
50,jsat,28767 (2.00-2.50),34188 (2.24-2.41),9.223372036854776e+18,11.93,25.23,1.99,1.34941,0.0,,4.04,15.88,5.9,18.8204,0.0298251,0.0,15.97,41.11,7.89
278,jsat,30506 (4.31-4.41),32932 (5.50-5.91),9.223372036854776e+18,3.66,7.7,4.83,38.326,21.2213,,17.68,-3.64,13.71,18.5736,19.4131,0.0,14.02,4.06,8.88
279,jsat,30506 (4.31-4.41),32932 (6.35-6.50),9.223372036854776e+18,2.86,26.98,5.18,38.326,21.2213,,17.68,-3.64,13.71,18.5579,0.292389,0.0,14.82,23.34,8.53
1650,jsat,32239 (2.11-2.47),34188 (3.25-3.42),9.223372036854776e+18,7.71,6.58,0.75,9.47128,0.0,0.0275171,8.53,30.41,7.33,18.8302,2.66714,0.0,16.24,23.83,8.08
280,jsat,30506 (4.31-4.41),34165 (2.00-2.33),9.223372036854776e+18,,21.61,7.21,38.326,21.2213,,17.68,-3.64,13.71,18.8512,0.0243271,0.0,,17.97,6.5
281,jsat,30506 (4.31-4.41),34165 (3.52-3.70),9.223372036854776e+18,,7.41,,38.326,21.2213,,17.68,-3.64,13.71,18.8646,13.2777,0.0,,3.77,
282,jsat,30506 (4.31-4.41),34188 (2.24-2.41),9.223372036854776e+18,1.71,44.75,5.82,38.326,21.2213,,17.68,-3.64,13.71,18.8204,0.0298251,0.0,15.97,41.11,7.89
1646,jsat,32239 (2.11-2.47),32932 (6.35-6.50),9.223372036854776e+18,6.29,7.07,1.2,9.47128,0.0,0.0275171,8.53,30.41,7.33,18.5579,0.292389,0.0,14.82,23.34,8.53
283,jsat,30506 (4.31-4.41),34188 (3.25-3.42),9.223372036854776e+18,1.44,27.47,5.63,38.326,21.2213,,17.68,-3.64,13.71,18.8302,2.66714,0.0,16.24,23.83,8.08
250,jsat,30506 (4.31-4.41),32233 (5.05-5.33),9.223372036854776e+18,5.8,23.81,4.84,38.326,21.2213,,17.68,-3.64,13.71,25.747,0.0,1.9545,11.88,20.17,8.87
285,jsat,30506 (4.31-4.41),34188 (4.28-4.45),9.223372036854776e+18,2.41,18.75,5.28,38.326,21.2213,,17.68,-3.64,13.71,18.8255,4.51156,0.0,15.27,15.11,8.43
298,jsat,30506 (4.93-5.03),32225 (2.70-3.00),9.223372036854776e+18,10.93,21.77,6.33,38.2955,21.215,,17.77,-3.8,13.88,9.48025,3.49116,,6.84,17.97,7.55
286,jsat,30506 (4.31-4.41),34188 (4.90-5.06),9.223372036854776e+18,2.91,12.98,5.38,38.326,21.2213,,17.68,-3.64,13.71,18.8245,6.73915,0.0,14.77,9.34,8.33
287,jsat,30506 (4.31-4.41),34189 (2.87-3.20),9.223372036854776e+18,1.88,28.04,6.34,38.326,21.2213,,17.68,-3.64,13.71,18.8352,5.00709,0.0,15.8,24.4,7.37
52,jsat,28767 (2.00-2.50),34188 (4.04-4.20),9.223372036854776e+18,10.96,2.94,2.46,1.34941,0.0,,4.04,15.88,5.9,18.8332,4.51371,0.0,15.0,12.94,8.36
288,jsat,30506 (4.31-4.41),34189 (4.25-4.50),9.223372036854776e+18,2.59,23.77,6.27,38.326,21.2213,,17.68,-3.64,13.71,18.8358,7.42697,0.0,15.09,20.13,7.44
289,jsat,30506 (4.31-4.41),34189 (5.25-5.50),9.223372036854776e+18,2.76,23.19,6.21,38.326,21.2213,,17.68,-3.64,13.71,18.8304,10.1737,0.0,14.92,19.55,7.5
290,jsat,30506 (4.31-4.41),34189 (6.25-6.50),9.223372036854776e+18,2.77,22.69,6.51,38.326,21.2213,,17.68,-3.64,13.71,18.8269,13.0138,0.0,14.91,19.05,7.2
291,jsat,30506 (4.31-4.41),33228 (4.48-4.72),9.223372036854776e+18,11.34,8.11,8.42,38.326,21.2213,,17.68,-3.64,13.71,9.62286,10.6663,0.0,6.34,4.47,5.29
292,jsat,30506 (4.31-4.41),32930 (2.64-2.85),9.223372036854776e+18,5.06,34.39,6.08,38.326,21.2213,,17.68,-3.64,13.71,18.8147,0.0237066,0.0,12.62,30.75,7.63
293,jsat,30506 (4.93-5.03),32201 (2.55-2.77),9.223372036854776e+18,10.72,33.51,6.56,38.2955,21.215,,17.77,-3.8,13.88,9.59389,0.0,,7.05,29.71,7.32
295,jsat,30506 (4.93-5.03),32201 (3.66-3.93),9.223372036854776e+18,10.72,23.74,6.18,38.2955,21.215,,17.77,-3.8,13.88,19.098,0.0,,7.05,19.94,7.7
51,jsat,28767 (2.00-2.50),34188 (3.25-3.42),9.223372036854776e+18,12.2,7.95,2.18,1.34941,0.0,,4.04,15.88,5.9,18.8302,2.66714,0.0,16.24,23.83,8.08
1640,jsat,32239 (2.11-2.47),32931 (4.51-4.79),9.223372036854776e+18,4.16,3.93,0.37,9.47128,0.0,0.0275171,8.53,30.41,7.33,18.7046,2.33235,0.0,12.69,26.48,7.7
284,jsat,30506 (4.31-4.41),34188 (4.04-4.20),9.223372036854776e+18,2.68,16.58,5.35,38.326,21.2213,,17.68,-3.64,13.71,18.8332,4.51371,0.0,15.0,12.94,8.36
243,jsat,30506 (4.31-4.41),32225 (4.52-4.95),9.223372036854776e+18,8.25,25.01,5.91,38.326,21.2213,,17.68,-3.64,13.71,19.1233,3.4687,,9.43,21.37,7.8
248,jsat,30506 (4.31-4.41),32228 (6.20-6.48),9.223372036854776e+18,6.16,25.43,5.75,38.326,21.2213,,17.68,-3.64,13.71,25.7023,12.8457,,11.52,21.79,7.96
1767,jsat,32932 (3.50-3.91),34189 (5.25-5.50),9.223372036854776e+18,0.22,9.36,0.33,18.6043,3.35945,0.0,14.7,28.91,7.83,18.8304,10.1737,0.0,14.92,19.55,7.5
155,jsat,30506 (3.21-3.27),32238 (3.58-3.84),9.223372036854776e+18,10.48,22.62,3.32,38.314,21.1985,,18.97,-0.47,11.16,9.47125,0.0,0.0842352,8.49,22.15,7.84
156,jsat,30506 (3.21-3.27),32239 (2.11-2.47),9.223372036854776e+18,10.44,30.88,3.83,38.314,21.1985,,18.97,-0.47,11.16,9.47128,0.0,0.0275171,8.53,30.41,7.33
157,jsat,30506 (3.21-3.27),32931 (2.50-2.77),9.223372036854776e+18,6.52,44.62,4.43,38.314,21.1985,,18.97,-0.47,11.16,9.73876,0.0245049,0.0,12.45,44.15,6.73
1763,jsat,32932 (3.50-3.91),34188 (4.28-4.45),9.223372036854776e+18,0.57,13.8,0.6,18.6043,3.35945,0.0,14.7,28.91,7.83,18.8255,4.51156,0.0,15.27,15.11,8.43
126,jsat,30506 (3.21-3.27),32201 (5.90-6.20),9.223372036854776e+18,9.42,40.58,3.79,38.314,21.1985,,18.97,-0.47,11.16,9.6541,0.0,,9.55,40.11,7.37
158,jsat,30506 (3.21-3.27),32931 (3.48-3.76),9.223372036854776e+18,6.36,39.54,3.94,38.314,21.1985,,18.97,-0.47,11.16,9.73754,2.76119,0.0,12.61,39.07,7.22
160,jsat,30506 (3.21-3.27),32931 (5.70-6.00),9.223372036854776e+18,6.68,22.06,3.31,38.314,21.1985,,18.97,-0.47,11.16,18.6992,10.9195,0.0,12.29,21.59,7.85
161,jsat,30506 (3.21-3.27),32931 (6.35-6.50),9.223372036854776e+18,6.15,26.21,3.37,38.314,21.1985,,18.97,-0.47,11.16,18.6919,0.257304,0.0,12.82,25.74,7.79
1759,jsat,32932 (3.50-3.91),34165 (3.52-3.70),9.223372036854776e+18,,25.14,,18.6043,3.35945,0.0,14.7,28.91,7.83,18.8646,13.2777,0.0,,3.77,
127,jsat,30506 (3.21-3.27),32225 (2.70-3.00),9.223372036854776e+18,12.13,18.44,3.61,38.314,21.1985,,18.97,-0.47,11.16,9.48025,3.49116,,6.84,17.97,7.55
1758,jsat,32932 (3.50-3.91),34165 (2.00-2.33),9.223372036854776e+18,,10.94,1.33,18.6043,3.35945,0.0,14.7,28.91,7.83,18.8512,0.0243271,0.0,,17.97,6.5
167,jsat,30506 (3.21-3.27),34165 (3.52-3.70),9.223372036854776e+18,,4.24,,38.314,21.1985,,18.97,-0.47,11.16,18.8646,13.2777,0.0,,3.77,
171,jsat,30506 (3.21-3.27),34188 (4.28-4.45),9.223372036854776e+18,3.7,15.58,2.73,38.314,21.1985,,18.97,-0.47,11.16,18.8255,4.51156,0.0,15.27,15.11,8.43
175,jsat,30506 (3.21-3.27),34189 (5.25-5.50),9.223372036854776e+18,4.05,20.02,3.66,38.314,21.1985,,18.97,-0.47,11.16,18.8304,10.1737,0.0,14.92,19.55,7.5
176,jsat,30506 (3.21-3.27),34189 (6.25-6.50),9.223372036854776e+18,4.06,19.52,3.96,38.314,21.1985,,18.97,-0.47,11.16,18.8269,13.0138,0.0,14.91,19.05,7.2
179,jsat,30506 (3.53-3.71),32201 (2.55-2.77),9.223372036854776e+18,11.94,32.1,5.28,38.3254,21.2135,,18.99,-2.39,12.6,9.59389,0.0,,7.05,29.71,7.32
181,jsat,30506 (3.53-3.71),32201 (3.66-3.93),9.223372036854776e+18,11.94,22.33,4.9,38.3254,21.2135,,18.99,-2.39,12.6,19.098,0.0,,7.05,19.94,7.7
184,jsat,30506 (3.53-3.71),32225 (2.70-3.00),9.223372036854776e+18,12.15,20.36,5.05,38.3254,21.2135,,18.99,-2.39,12.6,9.48025,3.49116,,6.84,17.97,7.55
185,jsat,30506 (3.53-3.71),32225 (3.52-3.70),9.223372036854776e+18,12.03,18.52,4.85,38.3254,21.2135,,18.99,-2.39,12.6,19.1133,3.47633,,6.96,16.13,7.75
186,jsat,30506 (3.53-3.71),32225 (4.52-4.95),9.223372036854776e+18,9.56,23.76,4.8,38.3254,21.2135,,18.99,-2.39,12.6,19.1233,3.4687,,9.43,21.37,7.8
191,jsat,30506 (3.53-3.71),32228 (6.20-6.48),9.223372036854776e+18,7.47,24.18,4.64,38.3254,21.2135,,18.99,-2.39,12.6,25.7023,12.8457,,11.52,21.79,7.96
166,jsat,30506 (3.21-3.27),34165 (2.00-2.33),9.223372036854776e+18,,18.44,4.66,38.314,21.1985,,18.97,-0.47,11.16,18.8512,0.0243271,0.0,,17.97,6.5
1768,jsat,32932 (3.50-3.91),34189 (6.25-6.50),9.223372036854776e+18,0.21,9.86,0.63,18.6043,3.35945,0.0,14.7,28.91,7.83,18.8269,13.0138,0.0,14.91,19.05,7.2
128,jsat,30506 (3.21-3.27),32225 (3.52-3.70),9.223372036854776e+18,12.01,16.6,3.41,38.314,21.1985,,18.97,-0.47,11.16,19.1133,3.47633,,6.96,16.13,7.75
154,jsat,30506 (3.21-3.27),32239 (5.80-6.10),9.223372036854776e+18,10.22,11.34,2.14,38.314,21.1985,,18.97,-0.47,11.16,9.46983,0.0,0.0811663,8.75,10.87,9.02
144,jsat,30506 (3.21-3.27),32235 (6.49-6.84),9.223372036854776e+18,5.08,22.59,3.87,38.314,21.1985,,18.97,-0.47,11.16,25.5133,0.0,0.274347,13.89,22.12,7.29
141,jsat,30506 (3.21-3.27),32235 (4.03-5.00),9.223372036854776e+18,5.29,20.65,3.67,38.314,21.1985,,18.97,-0.47,11.16,25.5597,0.0,0.934225,13.68,20.18,7.49
145,jsat,30506 (3.21-3.27),32237 (2.37-2.98),9.223372036854776e+18,10.5,24.63,3.36,38.314,21.1985,,18.97,-0.47,11.16,9.48679,0.0,0.0285357,8.47,24.16,7.8
140,jsat,30506 (3.21-3.27),32235 (3.49-3.87),9.223372036854776e+18,5.3,21.13,3.16,38.314,21.1985,,18.97,-0.47,11.16,25.5696,0.0,0.962967,13.67,20.66,8.0
139,jsat,30506 (3.21-3.27),32234 (5.10-5.55),9.223372036854776e+18,6.4,8.23,2.34,38.314,21.1985,,18.97,-0.47,11.16,25.5233,0.0,0.0506868,12.57,7.76,8.82
1785,jsat,32932 (6.35-6.50),34165 (3.52-3.70),9.223372036854776e+18,,19.57,,18.5579,0.292389,0.0,14.82,23.34,8.53,18.8646,13.2777,0.0,,3.77,
1784,jsat,32932 (6.35-6.50),34165 (2.00-2.33),9.223372036854776e+18,,5.37,2.03,18.5579,0.292389,0.0,14.82,23.34,8.53,18.8512,0.0243271,0.0,,17.97,6.5
146,jsat,30506 (3.21-3.27),32237 (3.74-4.01),9.223372036854776e+18,10.39,12.95,2.07,38.314,21.1985,,18.97,-0.47,11.16,9.4875,0.0,0.0881912,8.58,12.48,9.09
147,jsat,30506 (3.21-3.27),32238 (2.46-2.72),9.223372036854776e+18,10.43,28.34,3.67,38.314,21.1985,,18.97,-0.47,11.16,9.47367,0.0,0.0287791,8.54,27.87,7.49
148,jsat,30506 (3.21-3.27),32238 (4.63-5.06),9.223372036854776e+18,10.46,20.23,3.17,38.314,21.1985,,18.97,-0.47,11.16,9.47207,0.0,0.177642,8.51,19.76,7.99
149,jsat,30506 (3.21-3.27),32238 (5.72-6.08),9.223372036854776e+18,10.51,16.99,3.0,38.314,21.1985,,18.97,-0.47,11.16,9.46889,0.0,0.0927535,8.46,16.52,8.16
138,jsat,30506 (3.21-3.27),32234 (4.69-4.94),9.223372036854776e+18,6.58,5.75,1.37,38.314,21.1985,,18.97,-0.47,11.16,25.5276,0.0,0.0676609,12.39,5.28,9.79
150,jsat,30506 (3.21-3.27),32238 (6.40-6.80),9.223372036854776e+18,10.49,21.41,3.23,38.314,21.1985,,18.97,-0.47,11.16,9.4666,0.0,0.0482738,8.48,20.94,7.93
137,jsat,30506 (3.21-3.27),32234 (3.50-3.70),9.223372036854776e+18,5.63,19.21,2.37,38.314,21.1985,,18.97,-0.47,11.16,25.546,0.0,2.14927,13.34,18.74,8.79
136,jsat,30506 (3.21-3.27),32233 (5.05-5.33),9.223372036854776e+18,7.09,20.64,2.29,38.314,21.1985,,18.97,-0.47,11.16,25.747,0.0,1.9545,11.88,20.17,8.87
151,jsat,30506 (3.21-3.27),32239 (3.20-3.40),9.223372036854776e+18,10.52,22.93,3.2,38.314,21.1985,,18.97,-0.47,11.16,9.47453,0.0,0.0793621,8.45,22.46,7.96
134,jsat,30506 (3.21-3.27),32228 (6.20-6.48),9.223372036854776e+18,7.45,22.26,3.2,38.314,21.1985,,18.97,-0.47,11.16,25.7023,12.8457,,11.52,21.79,7.96
152,jsat,30506 (3.21-3.27),32239 (3.90-4.20),9.223372036854776e+18,10.58,19.14,3.05,38.314,21.1985,,18.97,-0.47,11.16,9.47201,0.0,0.122662,8.39,18.67,8.11
1798,jsat,34165 (2.00-2.33),34188 (3.25-3.42),9.223372036854776e+18,,5.86,1.58,18.8512,0.0243271,0.0,,17.97,6.5,18.8302,2.66714,0.0,16.24,23.83,8.08
153,jsat,30506 (3.21-3.27),32239 (4.56-4.95),9.223372036854776e+18,10.47,15.37,2.77,38.314,21.1985,,18.97,-0.47,11.16,9.47235,0.0,0.10587,8.5,14.9,8.39
132,jsat,30506 (3.21-3.27),32228 (4.42-4.72),9.223372036854776e+18,7.03,23.9,3.19,38.314,21.1985,,18.97,-0.47,11.16,25.7448,7.0675,,11.94,23.43,7.97
130,jsat,30506 (3.21-3.27),32225 (5.52-5.95),9.223372036854776e+18,9.54,25.87,3.53,38.314,21.1985,,18.97,-0.47,11.16,9.65691,3.46728,,9.43,25.4,7.63
129,jsat,30506 (3.21-3.27),32225 (4.52-4.95),9.223372036854776e+18,9.54,21.84,3.36,38.314,21.1985,,18.97,-0.47,11.16,19.1233,3.4687,,9.43,21.37,7.8
193,jsat,30506 (3.53-3.71),32233 (5.05-5.33),9.223372036854776e+18,7.11,22.56,3.73,38.3254,21.2135,,18.99,-2.39,12.6,25.747,0.0,1.9545,11.88,20.17,8.87
249,jsat,30506 (4.31-4.41),32233 (3.81-4.00),9.223372036854776e+18,5.31,32.75,5.8,38.326,21.2213,,17.68,-3.64,13.71,25.7632,0.0,0.493743,12.37,29.11,7.91
124,jsat,30506 (3.21-3.27),32201 (3.66-3.93),9.223372036854776e+18,11.92,20.41,3.46,38.314,21.1985,,18.97,-0.47,11.16,19.098,0.0,,7.05,19.94,7.7
122,jsat,30506 (3.21-3.27),32201 (2.55-2.77),9.223372036854776e+18,11.92,30.18,3.84,38.314,21.1985,,18.97,-0.47,11.16,9.59389,0.0,,7.05,29.71,7.32
117,jsat,28767 (5.90-6.31),34189 (4.25-4.50),9.223372036854776e+18,10.81,8.15,2.31,2.15433,0.0,,4.28,11.98,5.13,18.8358,7.42697,0.0,15.09,20.13,7.44
1712,jsat,32931 (5.70-6.00),32932 (3.50-3.91),9.223372036854776e+18,2.41,7.32,0.02,18.6992,10.9195,0.0,12.29,21.59,7.85,18.6043,3.35945,0.0,14.7,28.91,7.83
111,jsat,28767 (5.90-6.31),34188 (2.24-2.41),9.223372036854776e+18,11.69,29.13,2.76,2.15433,0.0,,4.28,11.98,5.13,18.8204,0.0298251,0.0,15.97,41.11,7.89
223,jsat,30506 (3.53-3.71),34165 (2.00-2.33),9.223372036854776e+18,,20.36,6.1,38.3254,21.2135,,18.99,-2.39,12.6,18.8512,0.0243271,0.0,,17.97,6.5
224,jsat,30506 (3.53-3.71),34165 (3.52-3.70),9.223372036854776e+18,,6.16,,38.3254,21.2135,,18.99,-2.39,12.6,18.8646,13.2777,0.0,,3.77,
236,jsat,30506 (4.31-4.41),32201 (2.55-2.77),9.223372036854776e+18,10.63,33.35,6.39,38.326,21.2213,,17.68,-3.64,13.71,9.59389,0.0,,7.05,29.71,7.32
237,jsat,30506 (4.31-4.41),32233 (2.76-2.96),9.223372036854776e+18,5.28,35.29,5.83,38.326,21.2213,,17.68,-3.64,13.71,25.778,0.0,,12.4,31.65,7.88
238,jsat,30506 (4.31-4.41),32201 (3.66-3.93),9.223372036854776e+18,10.63,23.58,6.01,38.326,21.2213,,17.68,-3.64,13.71,19.098,0.0,,7.05,19.94,7.7
239,jsat,30506 (4.31-4.41),32201 (4.55-4.81),9.223372036854776e+18,8.03,28.99,5.97,38.326,21.2213,,17.68,-3.64,13.71,19.1003,0.0,,9.65,25.35,7.74
78,jsat,28767 (5.90-6.31),32233 (3.81-4.00),9.223372036854776e+18,8.09,17.13,2.78,2.15433,0.0,,4.28,11.98,5.13,25.7632,0.0,0.493743,12.37,29.11,7.91
1714,jsat,32931 (5.70-6.00),32932 (6.35-6.50),9.223372036854776e+18,2.53,1.75,0.68,18.6992,10.9195,0.0,12.29,21.59,7.85,18.5579,0.292389,0.0,14.82,23.34,8.53
240,jsat,30506 (4.31-4.41),32201 (5.90-6.20),9.223372036854776e+18,8.13,43.75,6.34,38.326,21.2213,,17.68,-3.64,13.71,9.6541,0.0,,9.55,40.11,7.37
242,jsat,30506 (4.31-4.41),32225 (3.52-3.70),9.223372036854776e+18,10.72,19.77,5.96,38.326,21.2213,,17.68,-3.64,13.71,19.1133,3.47633,,6.96,16.13,7.75
74,jsat,28767 (5.90-6.31),32228 (3.72-4.00),9.223372036854776e+18,7.71,12.67,2.78,2.15433,0.0,,4.28,11.98,5.13,25.7514,4.76522,,11.99,24.65,7.91
1699,jsat,32931 (4.51-4.79),34165 (3.52-3.70),9.223372036854776e+18,,22.71,,18.7046,2.33235,0.0,12.69,26.48,7.7,18.8646,13.2777,0.0,,3.77,
1698,jsat,32931 (4.51-4.79),34165 (2.00-2.33),9.223372036854776e+18,,8.51,1.2,18.7046,2.33235,0.0,12.69,26.48,7.7,18.8512,0.0243271,0.0,,17.97,6.5
142,jsat,30506 (3.21-3.27),32235 (5.55-5.98),9.223372036854776e+18,5.31,20.36,3.68,38.314,21.1985,,18.97,-0.47,11.16,25.5361,0.0,0.926972,13.66,19.89,7.48
60,jsat,28767 (2.00-2.50),32930 (2.64-2.85),9.223372036854776e+18,8.58,14.87,1.73,1.34941,0.0,,4.04,15.88,5.9,18.8147,0.0237066,0.0,12.62,30.75,7.63
244,jsat,30506 (4.31-4.41),32225 (5.52-5.95),9.223372036854776e+18,8.25,29.04,6.08,38.326,21.2213,,17.68,-3.64,13.71,9.65691,3.46728,,9.43,25.4,7.63
245,jsat,30506 (4.31-4.41),32228 (3.72-4.00),9.223372036854776e+18,5.69,28.29,5.8,38.326,21.2213,,17.68,-3.64,13.71,25.7514,4.76522,,11.99,24.65,7.91
246,jsat,30506 (4.31-4.41),32228 (4.42-4.72),9.223372036854776e+18,5.74,27.07,5.74,38.326,21.2213,,17.68,-3.64,13.71,25.7448,7.0675,,11.94,23.43,7.97
247,jsat,30506 (4.31-4.41),32228 (5.22-5.50),9.223372036854776e+18,5.87,24.88,5.68,38.326,21.2213,,17.68,-3.64,13.71,25.7248,9.63407,,11.81,21.24,8.03
241,jsat,30506 (4.31-4.41),32225 (2.70-3.00),9.223372036854776e+18,10.84,21.61,6.16,38.326,21.2213,,17.68,-3.64,13.71,9.48025,3.49116,,6.84,17.97,7.55
217,jsat,30506 (3.53-3.71),32931 (5.70-6.00),9.223372036854776e+18,6.7,23.98,4.75,38.3254,21.2135,,18.99,-2.39,12.6,18.6992,10.9195,0.0,12.29,21.59,7.85
214,jsat,30506 (3.53-3.71),32931 (2.50-2.77),9.223372036854776e+18,6.54,46.54,5.87,38.3254,21.2135,,18.99,-2.39,12.6,9.73876,0.0245049,0.0,12.45,44.15,6.73
1718,jsat,32931 (5.70-6.00),34188 (3.25-3.42),9.223372036854776e+18,3.95,2.24,0.23,18.6992,10.9195,0.0,12.29,21.59,7.85,18.8302,2.66714,0.0,16.24,23.83,8.08
195,jsat,30506 (3.53-3.71),32234 (4.69-4.94),9.223372036854776e+18,6.6,7.67,2.81,38.3254,21.2135,,18.99,-2.39,12.6,25.5276,0.0,0.0676609,12.39,5.28,9.79
196,jsat,30506 (3.53-3.71),32234 (5.10-5.55),9.223372036854776e+18,6.42,10.15,3.78,38.3254,21.2135,,18.99,-2.39,12.6,25.5233,0.0,0.0506868,12.57,7.76,8.82
197,jsat,30506 (3.53-3.71),32235 (3.49-3.87),9.223372036854776e+18,5.32,23.05,4.6,38.3254,21.2135,,18.99,-2.39,12.6,25.5696,0.0,0.962967,13.67,20.66,8.0
198,jsat,30506 (3.53-3.71),32235 (4.03-5.00),9.223372036854776e+18,5.31,22.57,5.11,38.3254,21.2135,,18.99,-2.39,12.6,25.5597,0.0,0.934225,13.68,20.18,7.49
199,jsat,30506 (3.53-3.71),32235 (5.55-5.98),9.223372036854776e+18,5.33,22.28,5.12,38.3254,21.2135,,18.99,-2.39,12.6,25.5361,0.0,0.926972,13.66,19.89,7.48
120,jsat,28767 (5.90-6.31),33228 (4.48-4.72),9.223372036854776e+18,2.06,7.51,0.16,2.15433,0.0,,4.28,11.98,5.13,9.62286,10.6663,0.0,6.34,4.47,5.29
200,jsat,30506 (3.53-3.71),32235 (6.07-6.42),9.223372036854776e+18,5.5,21.73,4.99,38.3254,21.2135,,18.99,-2.39,12.6,25.5268,0.0,0.862729,13.49,19.34,7.61
201,jsat,30506 (3.53-3.71),32235 (6.49-6.84),9.223372036854776e+18,5.1,24.51,5.31,38.3254,21.2135,,18.99,-2.39,12.6,25.5133,0.0,0.274347,13.89,22.12,7.29
202,jsat,30506 (3.53-3.71),32237 (2.37-2.98),9.223372036854776e+18,10.52,26.55,4.8,38.3254,21.2135,,18.99,-2.39,12.6,9.48679,0.0,0.0285357,8.47,24.16,7.8
203,jsat,30506 (3.53-3.71),32237 (3.74-4.01),9.223372036854776e+18,10.41,14.87,3.51,38.3254,21.2135,,18.99,-2.39,12.6,9.4875,0.0,0.0881912,8.58,12.48,9.09
204,jsat,30506 (3.53-3.71),32238 (2.46-2.72),9.223372036854776e+18,10.45,30.26,5.11,38.3254,21.2135,,18.99,-2.39,12.6,9.47367,0.0,0.0287791,8.54,27.87,7.49
1809,jsat,34165 (3.52-3.70),34188 (3.25-3.42),9.223372036854776e+18,,20.06,,18.8646,13.2777,0.0,,3.77,,18.8302,2.66714,0.0,16.24,23.83,8.08
1729,jsat,32931 (6.35-6.50),32932 (3.50-3.91),9.223372036854776e+18,1.88,3.17,0.04,18.6919,0.257304,0.0,12.82,25.74,7.79,18.6043,3.35945,0.0,14.7,28.91,7.83
205,jsat,30506 (3.53-3.71),32238 (4.63-5.06),9.223372036854776e+18,10.48,22.15,4.61,38.3254,21.2135,,18.99,-2.39,12.6,9.47207,0.0,0.177642,8.51,19.76,7.99
206,jsat,30506 (3.53-3.71),32238 (5.72-6.08),9.223372036854776e+18,10.53,18.91,4.44,38.3254,21.2135,,18.99,-2.39,12.6,9.46889,0.0,0.0927535,8.46,16.52,8.16
