,Quantity,Signal 1,Signal 2,DTW,Delta Ptot,Delta Tdiv,Delta nbar,Signal 1 D,Signal 1 N,Signal 1 Ne,Signal 1 Ptot,Signal 1 Tdiv,Signal 1 nbar,Signal 2 D,Signal 2 N,Signal 2 Ne,Signal 2 Ptot,Signal 2 Tdiv,Signal 2 nbar
2083,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,1.27,12.2,0.06,18.6043,3.35945,0.0,14.7,28.91,7.83,18.8204,0.0298251,0.0,15.97,41.11,7.89
2088,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,1.1,4.51,0.46,18.6043,3.35945,0.0,14.7,28.91,7.83,18.8352,5.00709,0.0,15.8,24.4,7.37
2069,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,6.2,14.01,0.56,18.6043,3.35945,0.0,14.7,28.91,7.83,9.47235,0.0,0.10587,8.5,14.9,8.39
2075,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,2.01,2.43,0.13,18.6043,3.35945,0.0,14.7,28.91,7.83,18.7046,2.33235,0.0,12.69,26.48,7.7
2070,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,5.95,18.04,1.19,18.6043,3.35945,0.0,14.7,28.91,7.83,9.46983,0.0,0.0811663,8.75,10.87,9.02
2097,jsat,32932 (5.50-5.91),34189 (6.25-6.50),Could not retreive ua3 data,4.97,6.45,3.72,18.5736,19.4131,0.0,14.02,4.06,8.88,38.3254,21.2135,,18.99,-2.39,12.6
2084,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,1.54,5.08,0.25,18.6043,3.35945,0.0,14.7,28.91,7.83,18.8302,2.66714,0.0,16.24,23.83,8.08
2085,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,0.3,15.97,0.53,18.6043,3.35945,0.0,14.7,28.91,7.83,18.8332,4.51371,0.0,15.0,12.94,8.36
2103,jsat,32932 (5.50-5.91),34189 (6.25-6.50),Could not retreive ua3 data,4.37,21.29,1.14,18.5736,19.4131,0.0,14.02,4.06,8.88,19.1003,0.0,,9.65,25.35,7.74
2065,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,6.24,12.39,0.33,18.6043,3.35945,0.0,14.7,28.91,7.83,9.46889,0.0,0.0927535,8.46,16.52,8.16
2071,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,6.21,6.76,0.01,18.6043,3.35945,0.0,14.7,28.91,7.83,9.47125,0.0,0.0842352,8.49,22.15,7.84
2086,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,0.57,13.8,0.6,18.6043,3.35945,0.0,14.7,28.91,7.83,18.8255,4.51156,0.0,15.27,15.11,8.43
2102,jsat,32932 (5.50-5.91),34189 (6.25-6.50),Could not retreive ua3 data,6.97,15.88,1.18,18.5736,19.4131,0.0,14.02,4.06,8.88,19.098,0.0,,7.05,19.94,7.7
2096,jsat,32932 (5.50-5.91),34189 (6.25-6.50),Could not retreive ua3 data,4.95,4.53,2.28,18.5736,19.4131,0.0,14.02,4.06,8.88,38.314,21.1985,,18.97,-0.47,11.16
2079,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,0.68,24.85,1.05,18.6043,3.35945,0.0,14.7,28.91,7.83,18.5736,19.4131,0.0,14.02,4.06,8.88
2095,jsat,32932 (5.50-5.91),34189 (6.25-6.50),Could not retreive ua3 data,9.74,7.92,3.75,18.5736,19.4131,0.0,14.02,4.06,8.88,2.15433,0.0,,4.28,11.98,5.13
2094,jsat,32932 (5.50-5.91),34189 (6.25-6.50),Could not retreive ua3 data,9.98,11.82,2.98,18.5736,19.4131,0.0,14.02,4.06,8.88,1.34941,0.0,,4.04,15.88,5.9
2101,jsat,32932 (5.50-5.91),34189 (6.25-6.50),Could not retreive ua3 data,1.62,27.59,1.0,18.5736,19.4131,0.0,14.02,4.06,8.88,25.778,0.0,,12.4,31.65,7.88
2076,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,2.41,7.32,0.02,18.6043,3.35945,0.0,14.7,28.91,7.83,18.6992,10.9195,0.0,12.29,21.59,7.85
2073,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,2.25,15.24,1.1,18.6043,3.35945,0.0,14.7,28.91,7.83,9.73876,0.0245049,0.0,12.45,44.15,6.73
2072,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,6.17,1.5,0.5,18.6043,3.35945,0.0,14.7,28.91,7.83,9.47128,0.0,0.0275171,8.53,30.41,7.33
2068,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,6.31,10.24,0.28,18.6043,3.35945,0.0,14.7,28.91,7.83,9.47201,0.0,0.122662,8.39,18.67,8.11
2067,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,6.25,6.45,0.13,18.6043,3.35945,0.0,14.7,28.91,7.83,9.47453,0.0,0.0793621,8.45,22.46,7.96
2066,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,6.22,7.97,0.1,18.6043,3.35945,0.0,14.7,28.91,7.83,9.4666,0.0,0.0482738,8.48,20.94,7.93
2074,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,2.09,10.16,0.61,18.6043,3.35945,0.0,14.7,28.91,7.83,9.73754,2.76119,0.0,12.61,39.07,7.22
2100,jsat,32932 (5.50-5.91),34189 (6.25-6.50),Could not retreive ua3 data,6.97,25.65,1.56,18.5736,19.4131,0.0,14.02,4.06,8.88,9.59389,0.0,,7.05,29.71,7.32
2090,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,0.22,9.36,0.33,18.6043,3.35945,0.0,14.7,28.91,7.83,18.8304,10.1737,0.0,14.92,19.55,7.5
2087,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,0.07,19.57,0.5,18.6043,3.35945,0.0,14.7,28.91,7.83,18.8245,6.73915,0.0,14.77,9.34,8.33
2089,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,0.39,8.78,0.39,18.6043,3.35945,0.0,14.7,28.91,7.83,18.8358,7.42697,0.0,15.09,20.13,7.44
2092,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,8.36,24.44,2.54,18.6043,3.35945,0.0,14.7,28.91,7.83,9.62286,10.6663,0.0,6.34,4.47,5.29
2091,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,0.21,9.86,0.63,18.6043,3.35945,0.0,14.7,28.91,7.83,18.8269,13.0138,0.0,14.91,19.05,7.2
2099,jsat,32932 (5.50-5.91),34189 (6.25-6.50),Could not retreive ua3 data,3.75,7.86,5.0,18.5736,19.4131,0.0,14.02,4.06,8.88,38.2955,21.215,,17.77,-3.8,13.88
2077,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,1.88,3.17,0.04,18.6043,3.35945,0.0,14.7,28.91,7.83,18.6919,0.257304,0.0,12.82,25.74,7.79
2093,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,2.08,1.84,0.2,18.6043,3.35945,0.0,14.7,28.91,7.83,18.8147,0.0237066,0.0,12.62,30.75,7.63
2078,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,0.01,9.35,0.2,18.6043,3.35945,0.0,14.7,28.91,7.83,18.6118,0.02595,0.0,14.71,38.26,7.63
2098,jsat,32932 (5.50-5.91),34189 (6.25-6.50),Could not retreive ua3 data,3.66,7.7,4.83,18.5736,19.4131,0.0,14.02,4.06,8.88,38.326,21.2213,,17.68,-3.64,13.71
1998,jsat,32932 (2.51-2.91),34189 (6.25-6.50),Could not retreive ua3 data,0.82,16.14,0.34,18.6118,0.02595,0.0,14.71,38.26,7.63,25.5133,0.0,0.274347,13.89,22.12,7.29
2063,jsat,32932 (3.50-3.91),34189 (6.25-6.50),Could not retreive ua3 data,6.16,1.04,0.34,18.6043,3.35945,0.0,14.7,28.91,7.83,9.47367,0.0,0.0287791,8.54,27.87,7.49
1918,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,3.27,14.37,0.42,18.6919,0.257304,0.0,12.82,25.74,7.79,9.6541,0.0,,9.55,40.11,7.37
1917,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,3.17,0.39,0.05,18.6919,0.257304,0.0,12.82,25.74,7.79,19.1003,0.0,,9.65,25.35,7.74
1916,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,5.77,5.8,0.09,18.6919,0.257304,0.0,12.82,25.74,7.79,19.098,0.0,,7.05,19.94,7.7
1915,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,0.42,5.91,0.09,18.6919,0.257304,0.0,12.82,25.74,7.79,25.778,0.0,,12.4,31.65,7.88
1914,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,5.77,3.97,0.47,18.6919,0.257304,0.0,12.82,25.74,7.79,9.59389,0.0,,7.05,29.71,7.32
1913,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,4.95,29.54,6.09,18.6919,0.257304,0.0,12.82,25.74,7.79,38.2955,21.215,,17.77,-3.8,13.88
1912,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,4.86,29.38,5.92,18.6919,0.257304,0.0,12.82,25.74,7.79,38.326,21.2213,,17.68,-3.64,13.71
1911,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,6.17,28.13,4.81,18.6919,0.257304,0.0,12.82,25.74,7.79,38.3254,21.2135,,18.99,-2.39,12.6
1910,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,6.15,26.21,3.37,18.6919,0.257304,0.0,12.82,25.74,7.79,38.314,21.1985,,18.97,-0.47,11.16
1909,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,8.54,13.76,2.66,18.6919,0.257304,0.0,12.82,25.74,7.79,2.15433,0.0,,4.28,11.98,5.13
1908,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,8.78,9.86,1.89,18.6919,0.257304,0.0,12.82,25.74,7.79,1.34941,0.0,,4.04,15.88,5.9
1919,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,5.98,7.77,0.24,18.6919,0.257304,0.0,12.82,25.74,7.79,9.48025,3.49116,,6.84,17.97,7.55
1907,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,0.33,9.16,0.22,18.6992,10.9195,0.0,12.29,21.59,7.85,18.8147,0.0237066,0.0,12.62,30.75,7.63
1905,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,2.62,2.54,0.65,18.6992,10.9195,0.0,12.29,21.59,7.85,18.8269,13.0138,0.0,14.91,19.05,7.2
1904,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,2.63,2.04,0.35,18.6992,10.9195,0.0,12.29,21.59,7.85,18.8304,10.1737,0.0,14.92,19.55,7.5
1903,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,2.8,1.46,0.41,18.6992,10.9195,0.0,12.29,21.59,7.85,18.8358,7.42697,0.0,15.09,20.13,7.44
1902,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,3.51,2.81,0.48,18.6992,10.9195,0.0,12.29,21.59,7.85,18.8352,5.00709,0.0,15.8,24.4,7.37
1901,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,2.48,12.25,0.48,18.6992,10.9195,0.0,12.29,21.59,7.85,18.8245,6.73915,0.0,14.77,9.34,8.33
1900,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,2.98,6.48,0.58,18.6992,10.9195,0.0,12.29,21.59,7.85,18.8255,4.51156,0.0,15.27,15.11,8.43
1899,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,2.71,8.65,0.51,18.6992,10.9195,0.0,12.29,21.59,7.85,18.8332,4.51371,0.0,15.0,12.94,8.36
1898,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,3.95,2.24,0.23,18.6992,10.9195,0.0,12.29,21.59,7.85,18.8302,2.66714,0.0,16.24,23.83,8.08
1897,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,3.68,19.52,0.04,18.6992,10.9195,0.0,12.29,21.59,7.85,18.8204,0.0298251,0.0,15.97,41.11,7.89
1896,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,,17.82,,18.6992,10.9195,0.0,12.29,21.59,7.85,18.8646,13.2777,0.0,,3.77,
1895,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,,3.62,1.35,18.6992,10.9195,0.0,12.29,21.59,7.85,18.8512,0.0243271,0.0,,17.97,6.5
1906,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,5.95,17.12,2.56,18.6992,10.9195,0.0,12.29,21.59,7.85,9.62286,10.6663,0.0,6.34,4.47,5.29
1920,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,5.86,9.61,0.04,18.6919,0.257304,0.0,12.82,25.74,7.79,19.1133,3.47633,,6.96,16.13,7.75
1921,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,3.39,4.37,0.01,18.6919,0.257304,0.0,12.82,25.74,7.79,19.1233,3.4687,,9.43,21.37,7.8
1922,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,3.39,0.34,0.16,18.6919,0.257304,0.0,12.82,25.74,7.79,9.65691,3.46728,,9.43,25.4,7.63
1947,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,4.33,3.59,0.05,18.6919,0.257304,0.0,12.82,25.74,7.79,9.47125,0.0,0.0842352,8.49,22.15,7.84
1946,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,4.07,14.87,1.23,18.6919,0.257304,0.0,12.82,25.74,7.79,9.46983,0.0,0.0811663,8.75,10.87,9.02
1945,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,4.32,10.84,0.6,18.6919,0.257304,0.0,12.82,25.74,7.79,9.47235,0.0,0.10587,8.5,14.9,8.39
1944,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,4.43,7.07,0.32,18.6919,0.257304,0.0,12.82,25.74,7.79,9.47201,0.0,0.122662,8.39,18.67,8.11
1943,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,4.37,3.28,0.17,18.6919,0.257304,0.0,12.82,25.74,7.79,9.47453,0.0,0.0793621,8.45,22.46,7.96
1942,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,4.34,4.8,0.14,18.6919,0.257304,0.0,12.82,25.74,7.79,9.4666,0.0,0.0482738,8.48,20.94,7.93
1941,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,4.36,9.22,0.37,18.6919,0.257304,0.0,12.82,25.74,7.79,9.46889,0.0,0.0927535,8.46,16.52,8.16
1940,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,4.31,5.98,0.2,18.6919,0.257304,0.0,12.82,25.74,7.79,9.47207,0.0,0.177642,8.51,19.76,7.99
1939,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,4.28,2.13,0.3,18.6919,0.257304,0.0,12.82,25.74,7.79,9.47367,0.0,0.0287791,8.54,27.87,7.49
1938,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,4.24,13.26,1.3,18.6919,0.257304,0.0,12.82,25.74,7.79,9.4875,0.0,0.0881912,8.58,12.48,9.09
1937,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,4.35,1.58,0.01,18.6919,0.257304,0.0,12.82,25.74,7.79,9.48679,0.0,0.0285357,8.47,24.16,7.8
1936,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,1.07,3.62,0.5,18.6919,0.257304,0.0,12.82,25.74,7.79,25.5133,0.0,0.274347,13.89,22.12,7.29
1935,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,0.67,6.4,0.18,18.6919,0.257304,0.0,12.82,25.74,7.79,25.5268,0.0,0.862729,13.49,19.34,7.61
1934,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,0.84,5.85,0.31,18.6919,0.257304,0.0,12.82,25.74,7.79,25.5361,0.0,0.926972,13.66,19.89,7.48
1933,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,0.86,5.56,0.3,18.6919,0.257304,0.0,12.82,25.74,7.79,25.5597,0.0,0.934225,13.68,20.18,7.49
1932,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,0.85,5.08,0.21,18.6919,0.257304,0.0,12.82,25.74,7.79,25.5696,0.0,0.962967,13.67,20.66,8.0
1931,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,0.25,17.98,1.03,18.6919,0.257304,0.0,12.82,25.74,7.79,25.5233,0.0,0.0506868,12.57,7.76,8.82
1930,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,0.43,20.46,2.0,18.6919,0.257304,0.0,12.82,25.74,7.79,25.5276,0.0,0.0676609,12.39,5.28,9.79
1929,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,0.52,7.0,1.0,18.6919,0.257304,0.0,12.82,25.74,7.79,25.546,0.0,2.14927,13.34,18.74,8.79
1928,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,0.94,5.57,1.08,18.6919,0.257304,0.0,12.82,25.74,7.79,25.747,0.0,1.9545,11.88,20.17,8.87
1927,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,0.45,3.37,0.12,18.6919,0.257304,0.0,12.82,25.74,7.79,25.7632,0.0,0.493743,12.37,29.11,7.91
1926,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,1.3,3.95,0.17,18.6919,0.257304,0.0,12.82,25.74,7.79,25.7023,12.8457,,11.52,21.79,7.96
1925,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,1.01,4.5,0.24,18.6919,0.257304,0.0,12.82,25.74,7.79,25.7248,9.63407,,11.81,21.24,8.03
1924,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,0.88,2.31,0.18,18.6919,0.257304,0.0,12.82,25.74,7.79,25.7448,7.0675,,11.94,23.43,7.97
1923,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,0.83,1.09,0.12,18.6919,0.257304,0.0,12.82,25.74,7.79,25.7514,4.76522,,11.99,24.65,7.91
1894,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,2.53,1.75,0.68,18.6992,10.9195,0.0,12.29,21.59,7.85,18.5579,0.292389,0.0,14.82,23.34,8.53
1948,jsat,32931 (6.35-6.50),34189 (6.25-6.50),Could not retreive ua3 data,4.29,4.67,0.46,18.6919,0.257304,0.0,12.82,25.74,7.79,9.47128,0.0,0.0275171,8.53,30.41,7.33
1893,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,1.73,17.53,1.03,18.6992,10.9195,0.0,12.29,21.59,7.85,18.5736,19.4131,0.0,14.02,4.06,8.88
1891,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,2.42,16.67,0.22,18.6992,10.9195,0.0,12.29,21.59,7.85,18.6118,0.02595,0.0,14.71,38.26,7.63
1861,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,0.3,3.06,0.06,18.6992,10.9195,0.0,12.29,21.59,7.85,25.7514,4.76522,,11.99,24.65,7.91
1860,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,2.86,3.81,0.22,18.6992,10.9195,0.0,12.29,21.59,7.85,9.65691,3.46728,,9.43,25.4,7.63
1859,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,2.86,0.22,0.05,18.6992,10.9195,0.0,12.29,21.59,7.85,19.1233,3.4687,,9.43,21.37,7.8
1858,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,5.33,5.46,0.1,18.6992,10.9195,0.0,12.29,21.59,7.85,19.1133,3.47633,,6.96,16.13,7.75
1857,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,5.45,3.62,0.3,18.6992,10.9195,0.0,12.29,21.59,7.85,9.48025,3.49116,,6.84,17.97,7.55
1856,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,2.74,18.52,0.48,18.6992,10.9195,0.0,12.29,21.59,7.85,9.6541,0.0,,9.55,40.11,7.37
1855,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,2.64,3.76,0.11,18.6992,10.9195,0.0,12.29,21.59,7.85,19.1003,0.0,,9.65,25.35,7.74
1854,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,5.24,1.65,0.15,18.6992,10.9195,0.0,12.29,21.59,7.85,19.098,0.0,,7.05,19.94,7.7
1853,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,0.11,10.06,0.03,18.6992,10.9195,0.0,12.29,21.59,7.85,25.778,0.0,,12.4,31.65,7.88
1852,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,5.24,8.12,0.53,18.6992,10.9195,0.0,12.29,21.59,7.85,9.59389,0.0,,7.05,29.71,7.32
1851,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,5.48,25.39,6.03,18.6992,10.9195,0.0,12.29,21.59,7.85,38.2955,21.215,,17.77,-3.8,13.88
1862,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,0.35,1.84,0.12,18.6992,10.9195,0.0,12.29,21.59,7.85,25.7448,7.0675,,11.94,23.43,7.97
1850,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,5.39,25.23,5.86,18.6992,10.9195,0.0,12.29,21.59,7.85,38.326,21.2213,,17.68,-3.64,13.71
1848,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,6.68,22.06,3.31,18.6992,10.9195,0.0,12.29,21.59,7.85,38.314,21.1985,,18.97,-0.47,11.16
1847,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,8.01,9.61,2.72,18.6992,10.9195,0.0,12.29,21.59,7.85,2.15433,0.0,,4.28,11.98,5.13
1846,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,8.25,5.71,1.95,18.6992,10.9195,0.0,12.29,21.59,7.85,1.34941,0.0,,4.04,15.88,5.9
1845,jsat,32931 (4.51-4.79),34189 (6.25-6.50),Could not retreive ua3 data,0.07,4.27,0.07,18.7046,2.33235,0.0,12.69,26.48,7.7,18.8147,0.0237066,0.0,12.62,30.75,7.63
1844,jsat,32931 (4.51-4.79),34189 (6.25-6.50),Could not retreive ua3 data,6.35,22.01,2.41,18.7046,2.33235,0.0,12.69,26.48,7.7,9.62286,10.6663,0.0,6.34,4.47,5.29
1843,jsat,32931 (4.51-4.79),34189 (6.25-6.50),Could not retreive ua3 data,2.22,7.43,0.5,18.7046,2.33235,0.0,12.69,26.48,7.7,18.8269,13.0138,0.0,14.91,19.05,7.2
1842,jsat,32931 (4.51-4.79),34189 (6.25-6.50),Could not retreive ua3 data,2.23,6.93,0.2,18.7046,2.33235,0.0,12.69,26.48,7.7,18.8304,10.1737,0.0,14.92,19.55,7.5
1841,jsat,32931 (4.51-4.79),34189 (6.25-6.50),Could not retreive ua3 data,2.4,6.35,0.26,18.7046,2.33235,0.0,12.69,26.48,7.7,18.8358,7.42697,0.0,15.09,20.13,7.44
1840,jsat,32931 (4.51-4.79),34189 (6.25-6.50),Could not retreive ua3 data,3.11,2.08,0.33,18.7046,2.33235,0.0,12.69,26.48,7.7,18.8352,5.00709,0.0,15.8,24.4,7.37
1839,jsat,32931 (4.51-4.79),34189 (6.25-6.50),Could not retreive ua3 data,2.08,17.14,0.63,18.7046,2.33235,0.0,12.69,26.48,7.7,18.8245,6.73915,0.0,14.77,9.34,8.33
1838,jsat,32931 (4.51-4.79),34189 (6.25-6.50),Could not retreive ua3 data,2.58,11.37,0.73,18.7046,2.33235,0.0,12.69,26.48,7.7,18.8255,4.51156,0.0,15.27,15.11,8.43
1849,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,6.7,23.98,4.75,18.6992,10.9195,0.0,12.29,21.59,7.85,38.3254,21.2135,,18.99,-2.39,12.6
1863,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,0.48,0.35,0.18,18.6992,10.9195,0.0,12.29,21.59,7.85,25.7248,9.63407,,11.81,21.24,8.03
1864,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,0.77,0.2,0.11,18.6992,10.9195,0.0,12.29,21.59,7.85,25.7023,12.8457,,11.52,21.79,7.96
1865,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,0.08,7.52,0.06,18.6992,10.9195,0.0,12.29,21.59,7.85,25.7632,0.0,0.493743,12.37,29.11,7.91
1890,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,0.53,4.15,0.06,18.6992,10.9195,0.0,12.29,21.59,7.85,18.6919,0.257304,0.0,12.82,25.74,7.79
1889,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,0.4,4.89,0.15,18.6992,10.9195,0.0,12.29,21.59,7.85,18.7046,2.33235,0.0,12.69,26.48,7.7
1888,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,0.32,17.48,0.63,18.6992,10.9195,0.0,12.29,21.59,7.85,9.73754,2.76119,0.0,12.61,39.07,7.22
1887,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,0.16,22.56,1.12,18.6992,10.9195,0.0,12.29,21.59,7.85,9.73876,0.0245049,0.0,12.45,44.15,6.73
1886,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,3.76,8.82,0.52,18.6992,10.9195,0.0,12.29,21.59,7.85,9.47128,0.0,0.0275171,8.53,30.41,7.33
1885,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,3.8,0.56,0.01,18.6992,10.9195,0.0,12.29,21.59,7.85,9.47125,0.0,0.0842352,8.49,22.15,7.84
1884,jsat,32931 (5.70-6.00),34189 (6.25-6.50),Could not retreive ua3 data,3.54,10.72,1.17,18.6992,10.9195,0.0,12.29,21.59,7.85,9.46983,0.0,0.0811663,8.75,10.87,9.02
